code|name|sec|day|time|room|lecturer
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|021|TuF|0800-0930 -|RB3209|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|023|MTh|0800-0930 -|RB5404|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|027|MTh|1300-1430 -|RB3207|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|028|TuF|1300-1430 -|RB5408|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|029|TuF|1430-1600 -|RB5208|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|030|MTh|0930-1100 -|RB3210|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|032|MTh|1300-1430 -|RB3307|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|038|TuF|1100-1230 -|RB3203|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|040|MTh|1300-1430 -|RB5302|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|041|TuF|0800-0930 -|HB7506|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|043|TuF|1100-1230 -|RB3209|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|044|TuF|1100-1230 -|RB3202|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|045|TuF|0800-0930 -|TBA (RB5103)|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|701|MTh|0800-0930 -|RB3206|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|703|MTh|0800-0930 -|RB5205|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|704|MTh|1430-1600 -|RB5410|คณาจารย์
001102|Fundamental English 2 ภาษาอังกฤษพื้นฐาน 2|705|MTh|1430-1600 -|RB3405|คณาจารย์
202101|Basic Biology 1 ชีววิทยาพื้นฐาน 1|001|TuF|0800-0930 -|PB2100|อุษาวดี ชนสุต Co-Instruc อิทธญากรณ์ พรหมพุทธา สุทธาธร ไชยเรืองศรี อรุโณทัย จำปีทอง สวัสดิ์ สนิทจันทร์ จารุณี จูงกลาง มัสลิน โอสถานันต์กุล
176100|Law and Modern World กฎหมายและโลกสมัยใหม่|001|MTh|1430-1600 -|LB1403|กฤษณ์พชร โสมณวัตร
176100|Law and Modern World กฎหมายและโลกสมัยใหม่|701|TuF|0930-1100 -|LB1402|นัทมน คงเจริญ
201190|Critical Thinking, Problem Solving and Science Communication การคิดอย่างมีวิจารณญาณ การแก้ปัญหา และการสื่อสารทางวิทยาศาสตร์|001|MTh|1300-1430 -|SCB3100|ณัฐวัชร์ สนธิชัย Co-Instruc ณัฐวัชร์ สนธิชัย ศุภณัฐ ชัยดี นิธิวดี ไทยเจริญ ณัตติพร ยะบึง
201190|Critical Thinking, Problem Solving and Science Communication การคิดอย่างมีวิจารณญาณ การแก้ปัญหา และการสื่อสารทางวิทยาศาสตร์|002|TuF|1300-1430 -|SCB3100(ตึกหลังภาควิชาธรณีวิทยา)|ณัฐวัชร์ สนธิชัย Co-Instruc ประสิทธิ์ วังภคพัฒนวงศ์ สิทธิศักดิ์ อินทรสิทธิ์ ณัฐวัชร์ สนธิชัย ณัตติพร ยะบึง
201190|Critical Thinking, Problem Solving and Science Communication การคิดอย่างมีวิจารณญาณ การแก้ปัญหา และการสื่อสารทางวิทยาศาสตร์|001|MTh|1300-1430 -|IMB4406(ภาควิชาเคมีอุตสาหกรรม)|ณัฐวัชร์ สนธิชัย Co-Instruc ณัฐวัชร์ สนธิชัย ศุภณัฐ ชัยดี นิธิวดี ไทยเจริญ ณัตติพร ยะบึง
201190|Critical Thinking, Problem Solving and Science Communication การคิดอย่างมีวิจารณญาณ การแก้ปัญหา และการสื่อสารทางวิทยาศาสตร์|002|TuF|1300-1430 -|SCB3100(ตึกหลังภาควิชาธรณีวิทยา)|ณัฐวัชร์ สนธิชัย Co-Instruc ประสิทธิ์ วังภคพัฒนวงศ์ สิทธิศักดิ์ อินทรสิทธิ์ ณัฐวัชร์ สนธิชัย ณัตติพร ยะบึง
206370|Probability 1 ความน่าจะเป็น 1|001|MTh|0930-1100 -|MB2212|นวินดา ฉัตรสกุลพรหม
203103|General Chemistry 1 เคมีทั่วไป 1|001|MTh|0930-1100 -|CB2440|ชำนิ แสงภักดี Co-Instruc สิทธิชัย วิโรจนุปถัมภ์ สรพงษ์ จันทร์หอม
203103|General Chemistry 1 เคมีทั่วไป 1|002|MTh|0800-0930 -|CB1220|ชำนิ แสงภักดี Co-Instruc ชมนาด สวาสดิ์มิตร ปิยรัตน์ นิมมานพิภักดิ์ ณปภา พรหมสวรรค์
203103|General Chemistry 1 เคมีทั่วไป 1|801|TuF|1630-1800 -|ENG311|สรพงษ์ จันทร์หอม Co-Instruc ปะราลี แว่นแก้ว
229351|Statistical Learning for Data Science 1 การเรียนรู้เชิงสถิติสำหรับวิทยาการข้อมูล 1|001|Mo Th|0900-1100 0900-1100|SCB4202 SCB4405-06|ดลภาค พรนพรัตน์
203103|General Chemistry 1 เคมีทั่วไป 1|001|TuF|0800-0930 -|CB1320|ชำนิ แสงภักดี Co-Instruc นุชนิภา นันทะวงศ์ วิมล นาคสาทา สิทธิชัย วิโรจนุปถัมภ์ ปะราลี แว่นแก้ว สุรินทร์ สายปัญญา รุ้งลาวัลย์ สมสุนันท์
203103|General Chemistry 1 เคมีทั่วไป 1|002|TuF|1430-1600 -|CB1320|ชำนิ แสงภักดี Co-Instruc นุชนิภา นันทะวงศ์ วิมล นาคสาทา สิทธิชัย วิโรจนุปถัมภ์ ปะราลี แว่นแก้ว สุรินทร์ สายปัญญา รุ้งลาวัลย์ สมสุนันท์
203103|General Chemistry 1 เคมีทั่วไป 1|003|TuF|0930-1100 -|CB1320|ชำนิ แสงภักดี Co-Instruc นุชนิภา นันทะวงศ์ วิมล นาคสาทา สิทธิชัย วิโรจนุปถัมภ์ ปะราลี แว่นแก้ว สุรินทร์ สายปัญญา รุ้งลาวัลย์ สมสุนันท์
